collection_time_utc,source_weather,source_air,source_city_selection,units_weather,country_code,country_name,country_capital,country_population,continent,city_name,city_name_ascii,city_population,population_rank_in_country,city_timezone_geonames,geonames_feature_code,city_dem,geonameid,geonames_modification_date,geo_lat,geo_lon,weather_id,weather_main,weather_description,weather_icon,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds_all,rain_1h,rain_3h,snow_1h,snow_3h,timezone_shift_seconds,weather_time_unix,weather_time_utc,sunrise_unix,sunrise_utc,sunset_unix,sunset_utc,station_country,station_type,city_id_openweather,city_name_api,cod,wind_compass,is_daytime,temp_category,comfort_proxy,has_rain,has_snow,air_time_unix,air_time_utc,aqi,pm2_5,pm10,co,no,no2,o3,so2,nh3,aqi_label,pm25_category,weather_datetime_utc,air_datetime_utc,year,month,day,hour,day_of_week,is_weekend,season,temp_humidity_interaction,wind_pm25_interaction,pressure_temp_interaction,target_aqi_class,target_pm25,target_pm10
2026-06-03T22:41:57Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,NC,New Caledonia,Noumea,284060,OC,Nouméa,Noumea,93060,1,Pacific/Noumea,PPLC,26,2139521,2017-07-27,-22.27407,166.44884,801,Clouds,few clouds,02d,25.96,25.96,25.96,25.96,1019,64,1019,1014,10000.0,0.99,231,0.58,24,0.0,0.0,0.0,0.0,39600,1780526517,2026-06-03T22:41:57Z,1780514848,2026-06-03T19:27:28Z,1780553862,2026-06-04T06:17:42Z,NC,stations,2137776,Vallée du Tir,200,SW,1,warm,32.36,0,0,1780526517,2026-06-03T22:41:57Z,2,1.21,5.01,63.3,0.01,0.05,63.12,0.08,0.0,fair,low,2026-06-03T22:41:57Z,2026-06-03T22:41:57Z,2026,6,3,22,2,0,summer,1661.44,1.1979,26453.24,2,1.21,5.01
2026-06-03T22:41:58Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,NC,New Caledonia,Noumea,284060,OC,Mont-Dore,Mont-Dore,24680,2,Pacific/Noumea,PPL,11,2140066,2017-01-10,-22.26257,166.56621,801,Clouds,few clouds,02d,26.1,26.1,26.1,26.1,1019,64,1019,1005,10000.0,0.63,283,1.45,22,0.0,0.0,0.0,0.0,39600,1780526518,2026-06-03T22:41:58Z,1780514819,2026-06-03T19:26:59Z,1780553835,2026-06-04T06:17:15Z,NC,stations,2140066,Mont-Dore,200,WNW,1,warm,32.5,0,0,1780526518,2026-06-03T22:41:58Z,2,1.21,5.01,63.3,0.01,0.05,63.12,0.08,0.0,fair,low,2026-06-03T22:41:58Z,2026-06-03T22:41:58Z,2026,6,3,22,2,0,summer,1670.4,0.7623,26595.9,2,1.21,5.01
2026-06-03T22:41:59Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,NC,New Caledonia,Noumea,284060,OC,Dumbéa,Dumbea,19346,3,Pacific/Noumea,PPL,50,2141394,2018-10-05,-22.15757,166.4572,802,Clouds,scattered clouds,03d,25.89,26.21,25.89,25.89,1019,64,1019,988,10000.0,0.48,246,0.91,29,0.0,0.0,0.0,0.0,39600,1780526518,2026-06-03T22:41:58Z,1780514833,2026-06-03T19:27:13Z,1780553873,2026-06-04T06:17:53Z,NC,stations,2141394,Dumbéa,200,WSW,1,warm,32.29,0,0,1780526519,2026-06-03T22:41:59Z,2,1.27,4.99,63.65,0.03,0.13,63.58,0.22,0.0,fair,low,2026-06-03T22:41:58Z,2026-06-03T22:41:59Z,2026,6,3,22,2,0,summer,1656.96,0.6096,26381.91,2,1.27,4.99
2026-06-03T22:42:00Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,NE,Niger,Niamey,22442948,AF,Niamey,Niamey,1323691,1,Africa/Niamey,PPLC,206,2440485,2024-01-18,13.51366,2.1098,804,Clouds,overcast clouds,04n,31.81,32.74,31.81,31.81,1011,44,1011,985,10000.0,5.83,185,8.17,100,0.0,0.0,0.0,0.0,3600,1780526320,2026-06-03T22:38:40Z,1780464210,2026-06-03T05:23:30Z,1780510572,2026-06-03T18:16:12Z,NE,stations,2440485,Niamey,200,S,0,hot,36.21,0,0,1780526520,2026-06-03T22:42:00Z,1,2.78,3.9,193.42,0.0,0.48,35.76,0.05,0.83,good,low,2026-06-03T22:38:40Z,2026-06-03T22:42:00Z,2026,6,3,22,2,0,summer,1399.6399999999999,16.2074,32159.91,1,2.78,3.9
2026-06-03T22:42:01Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,NE,Niger,Niamey,22442948,AF,Maradi,Maradi,361702,2,Africa/Niamey,PPLA,360,2441291,2026-04-14,13.5,7.10174,804,Clouds,overcast clouds,04n,34.91,34.54,34.91,34.91,1009,30,1009,967,10000.0,5.75,272,8.77,100,0.0,0.0,0.0,0.0,3600,1780526520,2026-06-03T22:42:00Z,1780463014,2026-06-03T05:03:34Z,1780509372,2026-06-03T17:56:12Z,NE,stations,2441291,Maradi,200,W,0,hot,37.91,0,0,1780526520,2026-06-03T22:42:00Z,1,8.31,13.57,285.26,0.0,0.98,29.82,0.24,1.79,good,low,2026-06-03T22:42:00Z,2026-06-03T22:42:00Z,2026,6,3,22,2,0,summer,1047.3,47.782500000000006,35224.189999999995,1,8.31,13.57
2026-06-03T22:42:01Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,NE,Niger,Niamey,22442948,AF,Zinder,Zinder,318874,3,Africa/Niamey,PPLA,460,2437798,2026-04-14,13.80716,8.9881,804,Clouds,overcast clouds,04n,31.44,30.65,31.44,31.44,1009,34,1009,958,10000.0,3.43,302,4.47,100,0.0,0.0,0.0,0.0,3600,1780526521,2026-06-03T22:42:01Z,1780462529,2026-06-03T04:55:29Z,1780508952,2026-06-03T17:49:12Z,NE,stations,2437798,Zinder,200,WNW,0,hot,34.84,0,0,1780526521,2026-06-03T22:42:01Z,2,13.16,22.56,383.25,0.0,2.53,38.12,0.68,5.0,fair,moderate,2026-06-03T22:42:01Z,2026-06-03T22:42:01Z,2026,6,3,22,2,0,summer,1068.96,45.1388,31722.960000000003,2,13.16,22.56
2026-06-03T22:42:03Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,NG,Nigeria,Abuja,195874740,AF,Lagos,Lagos,15388000,1,Africa/Lagos,PPLA2,11,2332459,2023-10-25,6.45407,3.39467,501,Rain,moderate rain,10n,27.39,31.11,27.39,27.39,1014,84,1014,1013,10000.0,6.32,210,8.8,100,2.25,0.0,0.0,0.0,3600,1780526522,2026-06-03T22:42:02Z,1780464627,2026-06-03T05:30:27Z,1780509538,2026-06-03T17:58:58Z,NG,stations,2332459,Lagos,200,SSW,0,warm,35.79,1,0,1780526523,2026-06-03T22:42:03Z,1,2.12,3.8,98.93,0.0,0.09,37.56,0.1,0.0,good,low,2026-06-03T22:42:02Z,2026-06-03T22:42:03Z,2026,6,3,22,2,0,summer,2300.76,13.3984,27773.46,1,2.12,3.8
2026-06-03T22:42:04Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,NG,Nigeria,Abuja,195874740,AF,Kano,Kano,4910000,2,Africa/Lagos,PPLA,484,2335204,2026-04-14,12.00012,8.51672,804,Clouds,overcast clouds,04n,29.48,30.89,29.48,29.48,1010,54,1010,957,10000.0,5.45,220,8.88,86,0.0,0.0,0.0,0.0,3600,1780526523,2026-06-03T22:42:03Z,1780462832,2026-06-03T05:00:32Z,1780508875,2026-06-03T17:47:55Z,NG,stations,2335204,Kano,200,SW,0,warm,34.88,0,0,1780526524,2026-06-03T22:42:04Z,2,14.71,21.24,575.11,0.0,4.84,23.03,0.75,1.54,fair,moderate,2026-06-03T22:42:03Z,2026-06-03T22:42:04Z,2026,6,3,22,2,0,summer,1591.92,80.16950000000001,29774.8,2,14.71,21.24
2026-06-03T22:42:05Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,NG,Nigeria,Abuja,195874740,AF,Ibadan,Ibadan,3649000,3,Africa/Lagos,PPLA,181,2339354,2026-04-14,7.37756,3.90591,500,Rain,light rain,10n,24.12,25.12,24.12,24.12,1015,97,1015,993,10000.0,2.21,200,8.83,98,0.93,0.0,0.0,0.0,3600,1780526525,2026-06-03T22:42:05Z,1780464412,2026-06-03T05:26:52Z,1780509508,2026-06-03T17:58:28Z,NG,stations,2339354,Ibadan,200,SSW,0,warm,33.82,1,0,1780526525,2026-06-03T22:42:05Z,2,15.79,28.37,391.19,0.16,4.01,26.99,1.1,2.53,fair,moderate,2026-06-03T22:42:05Z,2026-06-03T22:42:05Z,2026,6,3,22,2,0,summer,2339.64,34.8959,24481.8,2,15.79,28.37
2026-06-03T22:42:06Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,NI,Nicaragua,Managua,6465513,NA,Managua,Managua,973087,1,America/Managua,PPLC,108,3617763,2026-01-02,12.13282,-86.2504,804,Clouds,overcast clouds,04d,30.29,31.49,30.07,30.63,1009,50,1009,978,10000.0,6.26,82,8.49,100,0.0,0.0,0.0,0.0,-21600,1780526525,2026-06-03T22:42:05Z,1780485563,2026-06-03T11:19:23Z,1780531637,2026-06-04T00:07:17Z,NI,stations,3617763,Managua,200,E,1,hot,35.29,0,0,1780526526,2026-06-03T22:42:06Z,1,4.4,5.28,111.24,0.02,0.4,38.21,4.04,0.0,good,low,2026-06-03T22:42:05Z,2026-06-03T22:42:06Z,2026,6,3,22,2,0,summer,1514.5,27.544,30562.61,1,4.4,5.28
2026-06-03T22:42:07Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,NI,Nicaragua,Managua,6465513,NA,León,Leon,144538,2,America/Managua,PPLA,102,3618030,2026-04-14,12.43527,-86.87862,804,Clouds,overcast clouds,04d,31.01,33.68,31.01,31.01,1009,55,1009,995,10000.0,2.1,223,4.66,100,0.0,0.0,0.0,0.0,-21600,1780526526,2026-06-03T22:42:06Z,1780485682,2026-06-03T11:21:22Z,1780531820,2026-06-04T00:10:20Z,NI,stations,3618030,León,200,SW,1,hot,36.51,0,0,1780526527,2026-06-03T22:42:07Z,1,3.14,4.72,103.33,0.01,0.2,34.87,5.05,0.0,good,low,2026-06-03T22:42:06Z,2026-06-03T22:42:07Z,2026,6,3,22,2,0,summer,1705.5500000000002,6.594,31289.09,1,3.14,4.72
2026-06-03T22:42:08Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,NI,Nicaragua,Managua,6465513,NA,Masaya,Masaya,130113,3,America/Managua,PPLA,242,3617723,2026-04-14,11.97316,-86.09587,500,Rain,light rain,10d,29.21,29.94,29.19,29.75,1009,50,1009,972,10000.0,4.47,78,6.71,100,0.65,0.0,0.0,0.0,-21600,1780526527,2026-06-03T22:42:07Z,1780485542,2026-06-03T11:19:02Z,1780531583,2026-06-04T00:06:23Z,NI,stations,3617723,Masaya,200,ENE,1,warm,34.21,1,0,1780526527,2026-06-03T22:42:07Z,1,5.14,5.95,114.2,0.03,0.5,38.79,1.51,0.0,good,low,2026-06-03T22:42:07Z,2026-06-03T22:42:07Z,2026,6,3,22,2,0,summer,1460.5,22.975799999999996,29472.89,1,5.14,5.95
2026-06-03T22:42:08Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,NL,The Netherlands,Amsterdam,17231017,EU,Rotterdam,Rotterdam,868135,1,Europe/Amsterdam,PPL,9,2747891,2025-10-26,51.9225,4.47917,804,Clouds,overcast clouds,04n,14.92,14.74,14.36,15.51,1001,87,1001,1001,10000.0,6.07,222,14.33,98,0.0,0.0,0.0,0.0,7200,1780526528,2026-06-03T22:42:08Z,1780543590,2026-06-04T03:26:30Z,1780602875,2026-06-04T19:54:35Z,NL,stations,2747891,Rotterdam,200,SW,0,mild,23.62,0,0,1780526528,2026-06-03T22:42:08Z,1,1.71,2.95,106.94,0.0,3.15,58.23,0.9,1.58,good,low,2026-06-03T22:42:08Z,2026-06-03T22:42:08Z,2026,6,3,22,2,0,summer,1298.04,10.3797,14934.92,1,1.71,2.95
2026-06-03T22:42:09Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,NL,The Netherlands,Amsterdam,17231017,EU,Amsterdam,Amsterdam,741636,2,Europe/Amsterdam,PPLC,13,2759794,2026-02-23,52.37403,4.88969,804,Clouds,overcast clouds,04n,15.1,14.81,14.37,16.05,1000,82,1000,1000,10000.0,4.92,199,8.05,100,0.0,0.0,0.0,0.0,7200,1780526312,2026-06-03T22:38:32Z,1780543344,2026-06-04T03:22:24Z,1780602923,2026-06-04T19:55:23Z,NL,stations,2759794,Amsterdam,200,SSW,0,mild,23.3,0,0,1780526529,2026-06-03T22:42:09Z,1,1.92,3.18,109.81,0.0,4.38,58.97,1.34,1.53,good,low,2026-06-03T22:38:32Z,2026-06-03T22:42:09Z,2026,6,3,22,2,0,summer,1238.2,9.446399999999999,15100.0,1,1.92,3.18
2026-06-03T22:42:10Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,NL,The Netherlands,Amsterdam,17231017,EU,The Hague,The Hague,474292,3,Europe/Amsterdam,PPLG,4,2747373,2017-10-24,52.07667,4.29861,804,Clouds,overcast clouds,04n,15.33,15.14,14.39,16.1,1000,85,1000,1000,10000.0,4.92,234,8.94,92,0.0,0.0,0.0,0.0,7200,1780526257,2026-06-03T22:37:37Z,1780543583,2026-06-04T03:26:23Z,1780602968,2026-06-04T19:56:08Z,NL,stations,2747373,The Hague,200,SW,0,mild,23.83,0,0,1780526530,2026-06-03T22:42:10Z,2,2.05,4.19,106.39,0.0,2.86,61.03,1.06,2.14,fair,low,2026-06-03T22:37:37Z,2026-06-03T22:42:10Z,2026,6,3,22,2,0,summer,1303.05,10.085999999999999,15330.0,2,2.05,4.19
2026-06-03T22:42:11Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,NO,Norway,Oslo,5314336,EU,Oslo,Oslo,1082575,1,Europe/Oslo,PPLC,26,3143244,2024-08-27,59.91273,10.74609,501,Rain,moderate rain,10n,11.63,10.44,11.63,11.63,1000,61,1000,977,5876.0,2.2,156,6.86,100,1.38,0.0,0.0,0.0,7200,1780526530,2026-06-03T22:42:10Z,1780538603,2026-06-04T02:03:23Z,1780604853,2026-06-04T20:27:33Z,NO,stations,3143244,Oslo,200,SSE,0,mild,17.73,1,0,1780526531,2026-06-03T22:42:11Z,1,3.79,4.15,117.76,0.0,7.84,48.98,1.51,0.28,good,low,2026-06-03T22:42:10Z,2026-06-03T22:42:11Z,2026,6,3,22,2,0,summer,709.4300000000001,8.338000000000001,11630.0,1,3.79,4.15
2026-06-03T22:42:12Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,NO,Norway,Oslo,5314336,EU,Bergen,Bergen,294029,2,Europe/Oslo,PPLA,20,3161732,2026-04-14,60.39299,5.32415,804,Clouds,overcast clouds,04n,11.64,11.39,11.64,11.64,995,97,995,984,10000.0,1.59,155,2.27,90,0.0,0.0,0.0,0.0,7200,1780526531,2026-06-03T22:42:11Z,1780539603,2026-06-04T02:20:03Z,1780606456,2026-06-04T20:54:16Z,NO,stations,3161732,Bergen,200,SSE,0,mild,21.34,0,0,1780526342,2026-06-03T22:39:02Z,2,3.08,6.3,102.26,0.0,1.32,74.07,0.85,0.13,fair,low,2026-06-03T22:42:11Z,2026-06-03T22:39:02Z,2026,6,3,22,2,0,summer,1129.0800000000002,4.897200000000001,11581.800000000001,2,3.08,6.3
2026-06-03T22:42:12Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,NO,Norway,Oslo,5314336,EU,Trondheim,Trondheim,216518,3,Europe/Oslo,PPL,18,3133880,2025-10-27,63.43049,10.39506,804,Clouds,overcast clouds,04n,18.88,18.55,18.88,19.4,997,66,997,987,10000.0,2.24,145,5.81,98,0.0,0.0,0.0,0.0,7200,1780526289,2026-06-03T22:38:09Z,1780535974,2026-06-04T01:19:34Z,1780607650,2026-06-04T21:14:10Z,NO,stations,3133880,Trondheim,200,SE,0,mild,25.48,0,0,1780526532,2026-06-03T22:42:12Z,2,0.5,0.5,82.87,0.0,0.26,74.49,0.03,0.09,fair,low,2026-06-03T22:38:09Z,2026-06-03T22:42:12Z,2026,6,3,22,2,0,summer,1246.08,1.12,18823.36,2,0.5,0.5
2026-06-03T22:42:13Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,NP,Nepal,Kathmandu,28087871,AS,Kathmandu,Kathmandu,1442271,1,Asia/Kathmandu,PPLC,1296,1283240,2019-10-18,27.70169,85.3206,801,Clouds,few clouds,02n,19.79,19.57,19.79,19.79,1006,67,1006,845,10000.0,0.79,122,1.18,12,0.0,0.0,0.0,0.0,20700,1780526533,2026-06-03T22:42:13Z,1780528979,2026-06-03T23:22:59Z,1780578677,2026-06-04T13:11:17Z,NP,stations,7800827,Kathmandu,200,ESE,0,mild,26.49,0,0,1780526209,2026-06-03T22:36:49Z,5,90.64,120.37,1365.48,0.22,32.32,8.7,5.13,43.26,very_poor,very_high,2026-06-03T22:42:13Z,2026-06-03T22:36:49Z,2026,6,3,22,2,0,summer,1325.9299999999998,71.60560000000001,19908.739999999998,5,90.64,120.37
2026-06-03T22:42:14Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,NP,Nepal,Kathmandu,28087871,AS,Pokhara,Pokhara,600051,2,Asia/Kathmandu,PPLA,1008,1282898,2026-04-14,28.26689,83.96851,802,Clouds,scattered clouds,03n,19.88,19.67,19.88,19.88,1007,67,1007,846,10000.0,3.1,359,2.31,31,0.0,0.0,0.0,0.0,20700,1780526533,2026-06-03T22:42:13Z,1780529229,2026-06-03T23:27:09Z,1780579076,2026-06-04T13:17:56Z,NP,stations,1282898,Pokhara,200,N,0,mild,26.58,0,0,1780526534,2026-06-03T22:42:14Z,4,62.62,82.21,1046.3,0.12,25.98,13.17,4.03,48.01,poor,very_high,2026-06-03T22:42:13Z,2026-06-03T22:42:14Z,2026,6,3,22,2,0,summer,1331.96,194.12199999999999,20019.16,4,62.62,82.21
2026-06-03T22:42:15Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,NP,Nepal,Kathmandu,28087871,AS,Bharatpur,Bharatpur,369377,3,Asia/Kathmandu,PPL,206,1283613,2026-01-19,27.68027,84.43647,800,Clear,clear sky,01n,25.92,26.24,25.92,25.92,1002,64,1002,952,10000.0,2.19,20,2.08,0,0.0,0.0,0.0,0.0,20700,1780526534,2026-06-03T22:42:14Z,1780529194,2026-06-03T23:26:34Z,1780578886,2026-06-04T13:14:46Z,NP,stations,1283613,Bharatpur,200,NNE,0,warm,32.32,0,0,1780526535,2026-06-03T22:42:15Z,4,69.76,96.57,1125.08,0.1,29.13,12.63,5.65,58.02,poor,very_high,2026-06-03T22:42:14Z,2026-06-03T22:42:15Z,2026,6,3,22,2,0,summer,1658.88,152.7744,25971.84,4,69.76,96.57
2026-06-03T22:42:16Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,NZ,New Zealand,Wellington,4885500,OC,Auckland,Auckland,1547200,1,Pacific/Auckland,PPLA,43,2193733,2026-05-02,-36.84853,174.76349,802,Clouds,scattered clouds,03d,14.72,14.08,14.52,15.5,1016,70,1016,1013,10000.0,2.68,20,3.58,43,0.0,0.0,0.0,0.0,43200,1780526312,2026-06-03T22:38:32Z,1780514789,2026-06-03T19:26:29Z,1780549931,2026-06-04T05:12:11Z,NZ,stations,2193734,Auckland,200,NNE,1,mild,21.72,0,0,1780526485,2026-06-03T22:41:25Z,1,1.25,3.78,64.82,0.01,0.11,58.72,0.12,0.0,good,low,2026-06-03T22:38:32Z,2026-06-03T22:41:25Z,2026,6,3,22,2,0,summer,1030.4,3.35,14955.52,1,1.25,3.78
2026-06-03T22:42:16Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,NZ,New Zealand,Wellington,4885500,OC,Christchurch,Christchurch,419200,2,Pacific/Auckland,PPLA,14,2192362,2026-05-04,-43.53333,172.63333,804,Clouds,overcast clouds,04d,14.39,14.0,12.19,14.39,1004,81,1004,998,10000.0,3.58,358,6.71,100,0.0,0.0,0.0,0.0,43200,1780526364,2026-06-03T22:39:24Z,1780516473,2026-06-03T19:54:33Z,1780549269,2026-06-04T05:01:09Z,NZ,stations,2192362,Christchurch,200,N,1,mild,22.49,0,0,1780526536,2026-06-03T22:42:16Z,1,1.42,3.33,85.79,0.47,2.63,40.69,0.42,0.14,good,low,2026-06-03T22:39:24Z,2026-06-03T22:42:16Z,2026,6,3,22,2,0,summer,1165.5900000000001,5.0836,14447.560000000001,1,1.42,3.33
2026-06-03T22:42:17Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,NZ,New Zealand,Wellington,4885500,OC,Wellington,Wellington,381900,3,Pacific/Auckland,PPLC,31,2179537,2019-09-05,-41.28664,174.77557,804,Clouds,overcast clouds,04d,12.44,12.14,11.62,13.14,1010,92,1010,998,10000.0,7.6,348,12.52,98,0.0,0.0,0.0,0.0,43200,1780526432,2026-06-03T22:40:32Z,1780515534,2026-06-03T19:38:54Z,1780549179,2026-06-04T04:59:39Z,NZ,stations,2179537,Wellington,200,NNW,1,mild,21.64,0,0,1780526537,2026-06-03T22:42:17Z,1,0.88,1.65,74.37,0.43,2.32,33.56,0.25,0.14,good,low,2026-06-03T22:40:32Z,2026-06-03T22:42:17Z,2026,6,3,22,2,0,summer,1144.48,6.688,12564.4,1,0.88,1.65
2026-06-03T22:42:18Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,OM,Oman,Muscat,4829483,AS,Muscat,Muscat,797000,1,Asia/Muscat,PPLC,14,287286,2019-09-05,23.58413,58.40778,800,Clear,clear sky,01n,35.13,34.86,35.13,35.13,1000,30,1000,983,10000.0,2.14,248,2.43,0,0.0,0.0,0.0,0.0,14400,1780526538,2026-06-03T22:42:18Z,1780535960,2026-06-04T01:19:20Z,1780584616,2026-06-04T14:50:16Z,OM,stations,288764,Bawshar,200,WSW,0,hot,38.13,0,0,1780526538,2026-06-03T22:42:18Z,4,56.3,180.4,107.28,0.0,1.23,92.0,2.03,0.26,poor,very_high,2026-06-03T22:42:18Z,2026-06-03T22:42:18Z,2026,6,3,22,2,0,summer,1053.9,120.482,35130.0,4,56.3,180.4
2026-06-03T22:42:19Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,OM,Oman,Muscat,4829483,AS,Seeb,Seeb,470878,2,Asia/Muscat,PPL,7,288967,2024-07-14,23.67027,58.18911,800,Clear,clear sky,01n,34.05,36.91,34.05,34.05,1000,45,1000,992,10000.0,2.91,280,3.31,0,0.0,0.0,0.0,0.0,14400,1780526525,2026-06-03T22:42:05Z,1780536002,2026-06-04T01:20:02Z,1780584679,2026-06-04T14:51:19Z,OM,stations,288967,Seeb,200,W,0,hot,38.55,0,0,1780526525,2026-06-03T22:42:05Z,4,42.82,140.54,110.63,0.0,1.88,97.75,2.44,0.47,poor,high,2026-06-03T22:42:05Z,2026-06-03T22:42:05Z,2026,6,3,22,2,0,summer,1532.2499999999998,124.6062,34050.0,4,42.82,140.54
2026-06-03T22:42:20Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,OM,Oman,Muscat,4829483,AS,Bawshar,Bawshar,383257,3,Asia/Muscat,PPL,18,288764,2022-11-24,23.57769,58.39982,800,Clear,clear sky,01n,35.13,34.86,35.13,35.13,1000,30,1000,983,10000.0,2.14,248,2.43,0,0.0,0.0,0.0,0.0,14400,1780526539,2026-06-03T22:42:19Z,1780535963,2026-06-04T01:19:23Z,1780584617,2026-06-04T14:50:17Z,OM,stations,288764,Bawshar,200,WSW,0,hot,38.13,0,0,1780526539,2026-06-03T22:42:19Z,4,49.55,163.17,107.29,0.0,1.48,92.25,2.06,0.34,poor,high,2026-06-03T22:42:19Z,2026-06-03T22:42:19Z,2026,6,3,22,2,0,summer,1053.9,106.037,35130.0,4,49.55,163.17
2026-06-03T22:42:21Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,PA,Panama,Panama City,4176873,NA,Panama City,Panama City,408168,1,America/Panama,PPLC,17,3703443,2026-05-01,8.9936,-79.51973,804,Clouds,overcast clouds,04d,26.21,26.21,26.21,26.21,1009,93,1009,1004,2247.0,0.36,128,0.69,100,0.0,0.0,0.0,0.0,-18000,1780526540,2026-06-03T22:42:20Z,1780484271,2026-06-03T10:57:51Z,1780529698,2026-06-03T23:34:58Z,PA,stations,3703443,Panama City,200,SE,1,warm,35.51,0,0,1780526540,2026-06-03T22:42:20Z,1,1.09,1.24,124.65,0.02,1.2,30.29,0.23,0.34,good,low,2026-06-03T22:42:20Z,2026-06-03T22:42:20Z,2026,6,3,22,2,0,summer,2437.53,0.3924,26445.89,1,1.09,1.24
2026-06-03T22:42:21Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,PA,Panama,Panama City,4176873,NA,San Miguelito,San Miguelito,321501,2,America/Panama,PPLA2,57,3701329,2023-01-29,9.05032,-79.47068,500,Rain,light rain,10d,26.07,26.07,26.07,26.07,1009,93,1009,999,5524.0,0.85,99,0.52,100,0.25,0.0,0.0,0.0,-18000,1780526541,2026-06-03T22:42:21Z,1780484254,2026-06-03T10:57:34Z,1780529692,2026-06-03T23:34:52Z,PA,stations,3712609,Cerro Viento,200,E,1,warm,35.37,1,0,1780526541,2026-06-03T22:42:21Z,1,1.27,1.44,136.76,0.02,1.3,29.13,0.22,0.33,good,low,2026-06-03T22:42:21Z,2026-06-03T22:42:21Z,2026,6,3,22,2,0,summer,2424.51,1.0795,26304.63,1,1.27,1.44
2026-06-03T22:42:22Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,PA,Panama,Panama City,4176873,NA,Juan Díaz,Juan Diaz,100636,3,America/Panama,PPL,7,3708306,2021-09-08,9.04059,-79.44083,500,Rain,light rain,10d,26.24,26.24,26.24,26.24,1009,93,1009,999,8030.0,0.99,99,0.61,100,0.25,0.0,0.0,0.0,-18000,1780526542,2026-06-03T22:42:22Z,1780484247,2026-06-03T10:57:27Z,1780529683,2026-06-03T23:34:43Z,PA,stations,3705306,Los Guayabitos,200,E,1,warm,35.54,1,0,1780526542,2026-06-03T22:42:22Z,1,1.27,1.44,136.76,0.02,1.3,29.13,0.22,0.33,good,low,2026-06-03T22:42:22Z,2026-06-03T22:42:22Z,2026,6,3,22,2,0,summer,2440.3199999999997,1.2573,26476.16,1,1.27,1.44
2026-06-03T22:42:23Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,PE,Peru,Lima,31989256,SA,Lima,Lima,7737002,1,America/Lima,PPLC,152,3936456,2023-10-25,-12.04318,-77.02824,802,Clouds,scattered clouds,03d,22.72,23.08,22.72,22.72,1013,78,1013,987,10000.0,3.18,192,2.14,43,0.0,0.0,0.0,0.0,-18000,1780526404,2026-06-03T22:40:04Z,1780485772,2026-06-03T11:22:52Z,1780527001,2026-06-03T22:50:01Z,PE,stations,3936456,Lima,200,SSW,1,warm,30.52,0,0,1780526543,2026-06-03T22:42:23Z,1,2.6,8.73,62.75,0.0,0.04,58.36,0.36,0.0,good,low,2026-06-03T22:40:04Z,2026-06-03T22:42:23Z,2026,6,3,22,2,0,summer,1772.1599999999999,8.268,23015.36,1,2.6,8.73
